Player,height,weight,collage,born,G,MP,FG,FGA,FT,FTA,3P,3PA,2P,2PA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shawn Respert,185.0,88.0,Michigan State University,1972.0,270.0,3756.0,504.0,1192.0,206.0,252.0,148.0,435.0,356.0,757.0,132.0,233.0,365.0,278.0,145.0,10.0,203.0,307.0,1362.0
Shawne Williams,185.0,91.0,University of North Carolina,1975.0,377.0,6455.0,771.0,1912.0,229.0,297.0,339.0,990.0,432.0,922.0,283.0,828.0,1111.0,264.0,152.0,177.0,227.0,791.0,2110.0
Shawnelle Scott,208.0,113.0,St. John's University,1972.0,105.0,634.0,78.0,168.0,33.0,71.0,0.0,0.0,78.0,168.0,104.0,124.0,228.0,20.0,14.0,23.0,36.0,123.0,189.0
Shayne Whittington,211.0,113.0,Western Michigan University,1991.0,27.0,149.0,24.0,53.0,19.0,25.0,1.0,8.0,23.0,45.0,15.0,26.0,41.0,9.0,6.0,3.0,10.0,25.0,68.0
Shea Seals,196.0,95.0,University of Tulsa,1975.0,4.0,9.0,1.0,8.0,2.0,4.0,0.0,3.0,1.0,5.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0
Shelden Williams,185.0,91.0,University of North Carolina,1975.0,529.0,7785.0,855.0,1865.0,611.0,832.0,2.0,13.0,853.0,1852.0,739.0,1454.0,2193.0,226.0,246.0,229.0,416.0,1033.0,2323.0
Sheldon McClellan,196.0,90.0,University of Miami,1992.0,30.0,287.0,30.0,75.0,23.0,27.0,7.0,30.0,23.0,45.0,4.0,30.0,34.0,15.0,8.0,2.0,5.0,17.0,90.0
Shelton Jones,206.0,95.0,St. John's University,1966.0,102.0,1364.0,186.0,418.0,116.0,160.0,0.0,2.0,186.0,416.0,64.0,162.0,226.0,84.0,42.0,30.0,94.0,116.0,488.0
Shelvin Mack,190.0,92.0,Butler University,1990.0,413.0,7255.0,1064.0,2476.0,292.0,395.0,265.0,821.0,799.0,1655.0,93.0,702.0,795.0,1221.0,248.0,15.0,534.0,504.0,2685.0
Sherell Ford,201.0,95.0,University of Illinois at Chicago,1972.0,28.0,139.0,30.0,80.0,26.0,34.0,4.0,25.0,26.0,55.0,12.0,12.0,24.0,5.0,8.0,1.0,6.0,27.0,90.0
Sherman Douglas,183.0,81.0,Syracuse University,1966.0,886.0,24235.0,3797.0,7824.0,1834.0,2687.0,195.0,696.0,3602.0,7128.0,626.0,1289.0,1915.0,5144.0,873.0,90.0,2023.0,1856.0,9623.0
Sherron Collins,180.0,92.0,University of Kansas,1987.0,20.0,66.0,7.0,25.0,1.0,1.0,2.0,10.0,5.0,15.0,0.0,5.0,5.0,8.0,2.0,0.0,4.0,2.0,17.0
Sidney Green,188.0,83.0,Duquesne University,1933.0,669.0,12909.0,1927.0,4247.0,1063.0,1435.0,1.0,29.0,1926.0,4218.0,1274.0,2798.0,4072.0,634.0,357.0,211.0,998.0,1706.0,4918.0
Sidney Lowe,183.0,88.0,North Carolina State University,1960.0,136.0,2374.0,101.0,308.0,62.0,81.0,2.0,13.0,99.0,295.0,55.0,174.0,229.0,530.0,109.0,4.0,98.0,198.0,266.0
Sidney Moncrief,190.0,81.0,University of Arkansas,1957.0,375.0,10411.0,1784.0,3664.0,1539.0,1828.0,101.0,335.0,1683.0,3329.0,456.0,876.0,1332.0,1356.0,403.0,103.0,667.0,783.0,5208.0
Sim Bhullar,226.0,163.0,New Mexico State University,1992.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
Skal Labissiere,211.0,102.0,University of Kentucky,1996.0,33.0,612.0,117.0,218.0,52.0,74.0,3.0,8.0,114.0,210.0,51.0,111.0,162.0,27.0,16.0,13.0,37.0,64.0,289.0
Skeeter Henry,201.0,86.0,University of Oklahoma,1967.0,4.0,15.0,1.0,5.0,2.0,4.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0
Slavko Vranes,226.0,124.0,,1983.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sleepy Floyd,190.0,77.0,Georgetown University,1960.0,881.0,25094.0,4158.0,9412.0,2682.0,3281.0,514.0,1601.0,3644.0,7811.0,560.0,1822.0,2382.0,5312.0,1054.0,179.0,2172.0,1812.0,11512.0
Sly Williams,201.0,95.0,University of Rhode Island,1958.0,40.0,921.0,172.0,401.0,86.0,135.0,4.0,19.0,168.0,382.0,52.0,131.0,183.0,96.0,29.0,9.0,85.0,98.0,434.0
Smush Parker,193.0,86.0,Fordham University,1981.0,318.0,7805.0,990.0,2356.0,392.0,555.0,310.0,929.0,680.0,1427.0,127.0,595.0,722.0,890.0,365.0,50.0,559.0,682.0,2682.0
Solomon Alabi,216.0,113.0,Florida State University,1988.0,26.0,181.0,16.0,51.0,7.0,10.0,0.0,0.0,16.0,51.0,22.0,39.0,61.0,5.0,4.0,11.0,8.0,16.0,39.0
Solomon Hill,201.0,102.0,University of Arizona,1991.0,249.0,5847.0,544.0,1359.0,304.0,370.0,193.0,575.0,351.0,784.0,169.0,659.0,828.0,394.0,179.0,63.0,243.0,446.0,1585.0
Solomon Jones,208.0,104.0,University of South Florida,1984.0,302.0,3384.0,325.0,706.0,255.0,352.0,1.0,9.0,324.0,697.0,289.0,423.0,712.0,108.0,67.0,165.0,179.0,597.0,906.0
Sonny Weems,198.0,92.0,University of Arkansas,1986.0,226.0,3834.0,556.0,1216.0,135.0,196.0,49.0,161.0,507.0,1055.0,95.0,360.0,455.0,306.0,94.0,29.0,239.0,315.0,1296.0
Soumaila Samake,213.0,104.0,,1978.0,47.0,303.0,28.0,72.0,12.0,26.0,0.0,0.0,28.0,72.0,32.0,44.0,76.0,5.0,2.0,19.0,6.0,36.0,68.0
Speedy Claxton,180.0,75.0,Hofstra University,1978.0,396.0,10414.0,1383.0,3364.0,989.0,1307.0,53.0,279.0,1330.0,3085.0,231.0,783.0,1014.0,1815.0,612.0,48.0,699.0,1011.0,3808.0
Spencer Dinwiddie,198.0,90.0,University of Colorado,1993.0,105.0,1948.0,204.0,525.0,176.0,226.0,51.0,176.0,153.0,349.0,35.0,194.0,229.0,311.0,66.0,29.0,106.0,192.0,635.0
Spencer Hawes,216.0,111.0,University of Washington,1988.0,818.0,18808.0,2988.0,6523.0,834.0,1141.0,512.0,1415.0,2476.0,5108.0,1160.0,3584.0,4744.0,1592.0,323.0,776.0,1193.0,2023.0,7322.0
Spud Webb,168.0,60.0,North Carolina State University,1963.0,891.0,21750.0,3089.0,6851.0,2071.0,2441.0,367.0,1147.0,2722.0,5704.0,350.0,1492.0,1842.0,4636.0,974.0,118.0,1733.0,1747.0,8616.0
Stacey Augmon,203.0,92.0,"University of Nevada, Las Vegas",1968.0,1061.0,22600.0,3142.0,6700.0,1973.0,2713.0,12.0,79.0,3130.0,6621.0,1351.0,2003.0,3354.0,1617.0,1016.0,334.0,1312.0,1837.0,8269.0
Stacey King,211.0,104.0,University of Oklahoma,1967.0,498.0,8562.0,1228.0,2603.0,768.0,1095.0,4.0,19.0,1224.0,2584.0,698.0,1030.0,1728.0,446.0,206.0,253.0,616.0,1041.0,3228.0
Stan Kimbrough,180.0,69.0,Xavier University,1966.0,13.0,65.0,9.0,22.0,2.0,2.0,1.0,2.0,8.0,20.0,4.0,3.0,7.0,6.0,5.0,0.0,4.0,5.0,21.0
Stanislav Medvedenko,208.0,113.0,,1979.0,263.0,3340.0,590.0,1311.0,208.0,281.0,2.0,13.0,588.0,1298.0,335.0,409.0,744.0,136.0,88.0,42.0,159.0,518.0,1390.0
Stanley Brundy,198.0,95.0,DePaul University,1967.0,16.0,128.0,15.0,30.0,7.0,18.0,0.0,0.0,15.0,30.0,15.0,11.0,26.0,3.0,6.0,5.0,6.0,24.0,37.0
Stanley Jackson,190.0,83.0,University of Alabama at Birmingham,1970.0,17.0,92.0,17.0,33.0,3.0,3.0,1.0,5.0,16.0,28.0,12.0,15.0,27.0,16.0,5.0,0.0,10.0,13.0,38.0
Stanley Johnson,203.0,99.0,Murray State University,1944.0,150.0,3058.0,354.0,965.0,116.0,155.0,108.0,359.0,246.0,606.0,94.0,401.0,495.0,223.0,111.0,36.0,185.0,299.0,932.0
Stanley Roberts,213.0,129.0,Louisiana State University,1970.0,300.0,5869.0,1059.0,2124.0,437.0,850.0,0.0,2.0,1059.0,2122.0,506.0,1043.0,1549.0,189.0,110.0,385.0,370.0,1060.0,2555.0
Stefano Rusconi,206.0,108.0,,1968.0,7.0,30.0,3.0,9.0,2.0,5.0,0.0,0.0,3.0,9.0,3.0,3.0,6.0,3.0,0.0,2.0,3.0,10.0,8.0
Steffond Johnson,203.0,99.0,Murray State University,1944.0,29.0,234.0,27.0,64.0,20.0,38.0,0.0,3.0,27.0,61.0,15.0,28.0,43.0,5.0,9.0,2.0,18.0,55.0,74.0
Stephane Lasme,203.0,97.0,University of Massachusetts Amherst,1982.0,32.0,606.0,64.0,142.0,38.0,64.0,0.0,0.0,64.0,142.0,52.0,54.0,106.0,6.0,26.0,44.0,30.0,70.0,166.0
Stephen Curry,190.0,86.0,Davidson College,1988.0,574.0,19897.0,4589.0,9645.0,1993.0,2212.0,1917.0,4379.0,2672.0,5266.0,405.0,2097.0,2502.0,3916.0,1029.0,121.0,1818.0,1441.0,13088.0
Stephen Graham,198.0,97.0,Oklahoma State University,1982.0,261.0,3090.0,399.0,902.0,171.0,220.0,55.0,182.0,344.0,720.0,82.0,369.0,451.0,124.0,62.0,21.0,168.0,383.0,1024.0
Stephen Howard,206.0,102.0,DePaul University,1970.0,169.0,1202.0,177.0,347.0,158.0,249.0,0.0,0.0,177.0,347.0,100.0,158.0,258.0,36.0,57.0,40.0,85.0,208.0,512.0
Stephen Jackson,190.0,83.0,University of Alabama at Birmingham,1970.0,1061.0,34218.0,5772.0,13899.0,3191.0,4001.0,1530.0,4637.0,4242.0,9262.0,835.0,3279.0,4114.0,3339.0,1379.0,407.0,2686.0,2539.0,16265.0
Stephen Thompson,193.0,83.0,Syracuse University,1968.0,38.0,182.0,28.0,74.0,6.0,16.0,0.0,2.0,28.0,72.0,22.0,16.0,38.0,16.0,12.0,6.0,10.0,18.0,62.0
Stephen Zimmerman,213.0,108.0,"University of Nevada, Las Vegas",1996.0,19.0,108.0,10.0,31.0,3.0,5.0,0.0,0.0,10.0,31.0,11.0,24.0,35.0,4.0,2.0,5.0,3.0,17.0,23.0
Stephon Marbury,188.0,81.0,Georgia Institute of Technology,1977.0,976.0,37040.0,6745.0,15593.0,4346.0,5518.0,1144.0,3519.0,5601.0,12074.0,674.0,2247.0,2921.0,7627.0,1210.0,138.0,2960.0,2311.0,18980.0
Steve Alford,188.0,83.0,Indiana University,1964.0,235.0,2547.0,439.0,958.0,177.0,207.0,55.0,163.0,384.0,795.0,35.0,181.0,216.0,268.0,130.0,13.0,134.0,170.0,1110.0
Steve Bardo,196.0,86.0,University of Illinois at Urbana-Champaign,1968.0,33.0,299.0,28.0,85.0,16.0,23.0,1.0,10.0,27.0,75.0,13.0,47.0,60.0,44.0,12.0,4.0,22.0,45.0,73.0
Steve Blake,190.0,78.0,University of Maryland,1980.0,1087.0,26705.0,2620.0,6529.0,615.0,801.0,1299.0,3421.0,1321.0,3108.0,305.0,2026.0,2331.0,4541.0,760.0,85.0,1581.0,1616.0,7154.0
Steve Bucknall,198.0,97.0,University of North Carolina,1966.0,18.0,75.0,9.0,33.0,5.0,6.0,0.0,1.0,9.0,32.0,5.0,2.0,7.0,10.0,2.0,1.0,11.0,10.0,23.0
Steve Burtt,188.0,83.0,Iona College,1962.0,101.0,1121.0,218.0,512.0,146.0,210.0,2.0,14.0,216.0,498.0,28.0,64.0,92.0,123.0,49.0,13.0,110.0,195.0,584.0
Steve Colter,190.0,74.0,New Mexico State University,1962.0,664.0,12405.0,1667.0,3729.0,810.0,1041.0,83.0,290.0,1584.0,3439.0,378.0,954.0,1332.0,1953.0,581.0,102.0,692.0,1128.0,4227.0
Steve Francis,190.0,88.0,University of Maryland,1977.0,646.0,24025.0,3876.0,9032.0,3099.0,3893.0,600.0,1767.0,3276.0,7265.0,1034.0,2471.0,3505.0,3818.0,920.0,240.0,2244.0,2017.0,11451.0
Steve Goodrich,208.0,99.0,Princeton University,1976.0,21.0,183.0,9.0,28.0,5.0,9.0,1.0,3.0,8.0,25.0,8.0,18.0,26.0,11.0,3.0,3.0,11.0,24.0,24.0
Steve Hamer,213.0,111.0,University of Tennessee,1973.0,35.0,268.0,30.0,57.0,16.0,29.0,0.0,2.0,30.0,55.0,17.0,43.0,60.0,7.0,2.0,4.0,13.0,39.0,76.0
Steve Harris,196.0,88.0,University of Tulsa,1963.0,265.0,3924.0,815.0,1850.0,344.0,416.0,1.0,27.0,814.0,1823.0,207.0,284.0,491.0,325.0,166.0,37.0,225.0,354.0,1975.0
Steve Hayes,213.0,92.0,Idaho State University,1955.0,69.0,498.0,49.0,105.0,13.0,40.0,0.0,0.0,49.0,105.0,43.0,68.0,111.0,8.0,6.0,23.0,18.0,100.0,111.0
Steve Henson,180.0,80.0,Kansas State University,1968.0,238.0,2282.0,254.0,631.0,126.0,145.0,105.0,243.0,149.0,388.0,46.0,130.0,176.0,465.0,88.0,2.0,175.0,283.0,739.0
Steve Johnson,203.0,99.0,Murray State University,1944.0,413.0,9105.0,1821.0,3278.0,1121.0,1716.0,0.0,4.0,1821.0,3274.0,758.0,1470.0,2228.0,527.0,177.0,294.0,967.0,1463.0,4763.0
Steve Kerr,190.0,79.0,University of Arizona,1965.0,962.0,16688.0,2095.0,4385.0,649.0,750.0,732.0,1625.0,1363.0,2760.0,191.0,914.0,1105.0,1728.0,486.0,47.0,531.0,883.0,5571.0
Steve Nash,190.0,88.0,Santa Clara University,1974.0,1217.0,38069.0,6321.0,12892.0,3060.0,3384.0,1685.0,3939.0,4636.0,8953.0,643.0,2999.0,3642.0,10335.0,899.0,102.0,3478.0,1982.0,17387.0
Steve Novak,208.0,102.0,Marquette University,1983.0,542.0,6113.0,816.0,1858.0,109.0,125.0,627.0,1446.0,189.0,412.0,74.0,572.0,646.0,146.0,92.0,45.0,91.0,411.0,2368.0
Steve Scheffler,206.0,113.0,Purdue University,1967.0,185.0,979.0,127.0,226.0,97.0,128.0,1.0,5.0,126.0,221.0,91.0,103.0,194.0,26.0,33.0,9.0,35.0,141.0,352.0
Steve Smith,201.0,90.0,Michigan State University,1969.0,1072.0,32270.0,5139.0,11738.0,3445.0,4076.0,1326.0,3729.0,3813.0,8009.0,1231.0,2170.0,3401.0,3267.0,802.0,315.0,1896.0,2585.0,15049.0
Steve Stipanovich,211.0,111.0,University of Missouri,1960.0,322.0,10165.0,1623.0,3344.0,1100.0,1368.0,7.0,40.0,1616.0,3304.0,655.0,1914.0,2569.0,768.0,342.0,313.0,616.0,1132.0,4353.0
Steven Adams,213.0,115.0,University of Pittsburgh,1993.0,311.0,7371.0,945.0,1665.0,453.0,794.0,0.0,3.0,945.0,1662.0,842.0,1161.0,2003.0,257.0,208.0,310.0,400.0,843.0,2343.0
Steven Hill,213.0,112.0,University of Arkansas,1985.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
Steven Hunter,213.0,99.0,DePaul University,1981.0,400.0,5993.0,735.0,1313.0,347.0,715.0,0.0,1.0,735.0,1312.0,482.0,782.0,1264.0,79.0,49.0,422.0,249.0,656.0,1817.0
Steven Smith,201.0,90.0,Michigan State University,1969.0,8.0,28.0,2.0,8.0,1.0,2.0,0.0,0.0,2.0,8.0,1.0,5.0,6.0,0.0,1.0,0.0,2.0,4.0,5.0
Stevin Smith,201.0,90.0,Michigan State University,1969.0,8.0,60.0,6.0,18.0,1.0,1.0,1.0,6.0,5.0,12.0,2.0,8.0,10.0,4.0,1.0,0.0,4.0,9.0,14.0
Stewart Granger,190.0,86.0,Villanova University,1961.0,24.0,258.0,26.0,71.0,13.0,19.0,0.0,4.0,26.0,67.0,7.0,16.0,23.0,39.0,9.0,1.0,34.0,30.0,65.0
Stojko Vrankovic,218.0,117.0,,1964.0,170.0,2050.0,197.0,413.0,79.0,132.0,0.0,0.0,197.0,413.0,155.0,361.0,516.0,59.0,22.0,179.0,132.0,318.0,473.0
Stromile Swift,206.0,102.0,Louisiana State University,1979.0,622.0,11833.0,1872.0,3944.0,1240.0,1785.0,3.0,30.0,1869.0,3914.0,965.0,1815.0,2780.0,304.0,373.0,745.0,757.0,1510.0,4987.0
Stuart Gray,213.0,106.0,"University of California, Los Angeles",1963.0,444.0,4017.0,380.0,857.0,262.0,394.0,0.0,12.0,380.0,845.0,349.0,816.0,1165.0,167.0,79.0,159.0,267.0,735.0,1022.0
Sun Yue,206.0,92.0,,1985.0,10.0,28.0,3.0,11.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,10.0,6.0
Sundiata Gaines,185.0,83.0,University of Georgia,1986.0,137.0,1612.0,224.0,563.0,118.0,214.0,53.0,184.0,171.0,379.0,59.0,154.0,213.0,249.0,99.0,4.0,120.0,125.0,619.0
Sylvester Gray,198.0,104.0,University of Memphis,1967.0,55.0,1220.0,167.0,398.0,105.0,156.0,1.0,4.0,166.0,394.0,117.0,169.0,286.0,117.0,36.0,25.0,102.0,144.0,440.0
T.J. Ford,201.0,92.0,,1977.0,429.0,11882.0,1829.0,4223.0,1012.0,1242.0,127.0,439.0,1702.0,3784.0,296.0,1035.0,1331.0,2495.0,496.0,55.0,1047.0,972.0,4797.0
T.J. McConnell,208.0,108.0,,1994.0,162.0,3739.0,454.0,976.0,99.0,131.0,42.0,144.0,412.0,832.0,82.0,419.0,501.0,901.0,229.0,20.0,299.0,253.0,1049.0
T.J. Warren,208.0,108.0,,1995.0,153.0,3732.0,737.0,1469.0,178.0,237.0,59.0,189.0,678.0,1280.0,223.0,348.0,571.0,144.0,131.0,64.0,116.0,320.0,1711.0
T.R. Dunn,201.0,104.0,,1954.0,442.0,9352.0,612.0,1348.0,272.0,372.0,1.0,12.0,611.0,1336.0,619.0,888.0,1507.0,650.0,561.0,68.0,207.0,885.0,1497.0
Taj Gibson,206.0,102.0,University of Southern California,1985.0,663.0,16646.0,2635.0,5296.0,1056.0,1516.0,7.0,48.0,2628.0,5248.0,1532.0,2644.0,4176.0,650.0,351.0,777.0,836.0,1657.0,6333.0
Tamar Slay,203.0,97.0,Marshall University,1980.0,66.0,517.0,73.0,202.0,14.0,26.0,13.0,49.0,60.0,153.0,24.0,46.0,70.0,31.0,26.0,4.0,39.0,71.0,173.0
Tang Hamilton,203.0,99.0,Mississippi State University,1978.0,9.0,98.0,10.0,19.0,0.0,1.0,0.0,1.0,10.0,18.0,6.0,12.0,18.0,5.0,4.0,0.0,2.0,10.0,20.0
Tarence Kinsey,198.0,83.0,University of South Carolina,1984.0,109.0,1340.0,186.0,411.0,116.0,142.0,23.0,71.0,163.0,340.0,42.0,105.0,147.0,53.0,68.0,1.0,71.0,102.0,511.0
Tarik Black,206.0,113.0,University of Kansas,1991.0,232.0,3979.0,521.0,944.0,231.0,390.0,1.0,4.0,520.0,940.0,471.0,764.0,1235.0,139.0,82.0,110.0,176.0,567.0,1274.0
Tariq Abdul-Wahad,198.0,101.0,San Jose State University,1974.0,321.0,6826.0,1049.0,2519.0,542.0,755.0,22.0,101.0,1027.0,2418.0,428.0,723.0,1151.0,388.0,263.0,121.0,442.0,688.0,2662.0
Tate George,196.0,86.0,University of Connecticut,1968.0,177.0,2019.0,297.0,717.0,141.0,172.0,1.0,14.0,296.0,703.0,65.0,115.0,180.0,325.0,76.0,11.0,157.0,182.0,736.0
Taurean Green,183.0,80.0,University of Florida,1986.0,34.0,148.0,14.0,50.0,22.0,24.0,4.0,22.0,10.0,28.0,0.0,20.0,20.0,22.0,4.0,0.0,18.0,10.0,54.0
Taurean Waller-Prince,183.0,88.0,,1994.0,59.0,981.0,114.0,285.0,74.0,94.0,33.0,102.0,81.0,183.0,25.0,132.0,157.0,55.0,43.0,27.0,61.0,96.0,335.0
Taylor Griffin,201.0,107.0,University of Oklahoma,1986.0,8.0,32.0,4.0,10.0,2.0,4.0,0.0,2.0,4.0,8.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,10.0
Tayshaun Prince,206.0,96.0,University of Kentucky,1980.0,1157.0,35604.0,5119.0,11304.0,1682.0,2228.0,638.0,1711.0,4481.0,9593.0,1249.0,3657.0,4906.0,2695.0,648.0,541.0,1188.0,1392.0,12558.0
Tellis Frank,208.0,102.0,Western Kentucky University,1965.0,264.0,4703.0,639.0,1456.0,432.0,583.0,0.0,4.0,639.0,1452.0,363.0,659.0,1022.0,276.0,158.0,95.0,326.0,795.0,1710.0
Terence Morris,206.0,100.0,University of Maryland,1979.0,139.0,1934.0,209.0,514.0,32.0,45.0,22.0,112.0,187.0,402.0,123.0,254.0,377.0,93.0,35.0,49.0,81.0,126.0,472.0
Terence Stansbury,196.0,77.0,Temple University,1961.0,192.0,2984.0,468.0,1055.0,240.0,308.0,24.0,107.0,444.0,948.0,76.0,201.0,277.0,390.0,119.0,20.0,248.0,483.0,1200.0
Terrance Roberson,201.0,97.0,"California State University, Fresno",1976.0,3.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0
Terrel Harris,196.0,86.0,Oklahoma State University,1987.0,62.0,592.0,37.0,137.0,28.0,41.0,8.0,55.0,29.0,82.0,26.0,77.0,103.0,44.0,13.0,8.0,59.0,68.0,110.0
Terrell Brandon,180.0,81.0,University of Oregon,1970.0,760.0,22762.0,4120.0,9227.0,1849.0,2121.0,406.0,1157.0,3714.0,8070.0,452.0,1856.0,2308.0,4716.0,1205.0,236.0,1493.0,1407.0,10495.0
Terrence Jones,206.0,114.0,University of Kentucky,1992.0,286.0,6827.0,1215.0,2454.0,471.0,762.0,112.0,386.0,1103.0,2068.0,460.0,1176.0,1636.0,295.0,186.0,324.0,266.0,458.0,3013.0
Terrence Rencher,190.0,83.0,University of Texas at Austin,1973.0,72.0,810.0,66.0,200.0,62.0,92.0,18.0,58.0,48.0,142.0,18.0,70.0,88.0,108.0,32.0,4.0,86.0,74.0,212.0
Terrence Ross,201.0,93.0,University of Washington,1991.0,465.0,11147.0,1735.0,4079.0,333.0,412.0,786.0,2115.0,949.0,1964.0,167.0,1054.0,1221.0,450.0,390.0,157.0,387.0,847.0,4589.0
Terrence Williams,198.0,99.0,University of Louisville,1987.0,204.0,3762.0,565.0,1374.0,194.0,299.0,80.0,251.0,485.0,1123.0,84.0,614.0,698.0,467.0,112.0,26.0,298.0,259.0,1404.0
Terry Catledge,203.0,99.0,University of South Alabama,1963.0,515.0,13541.0,2576.0,5311.0,1365.0,2087.0,3.0,32.0,2573.0,5279.0,1479.0,1835.0,3314.0,459.0,285.0,99.0,886.0,1285.0,6520.0
Terry Cummings,206.0,99.0,DePaul University,1961.0,1106.0,29645.0,6824.0,14256.0,2721.0,3869.0,44.0,146.0,6780.0,14110.0,2654.0,4738.0,7392.0,1921.0,1072.0,541.0,1829.0,3425.0,16413.0
Terry Davis,206.0,102.0,Virginia Union University,1967.0,480.0,10369.0,1202.0,2545.0,654.0,1081.0,3.0,19.0,1199.0,2526.0,1106.0,1781.0,2887.0,273.0,183.0,149.0,518.0,1176.0,3061.0
Terry Dehere,188.0,86.0,Seton Hall University,1971.0,428.0,7596.0,1113.0,2717.0,748.0,961.0,344.0,906.0,769.0,1811.0,151.0,461.0,612.0,1061.0,220.0,39.0,633.0,860.0,3318.0
Terry Dozier,206.0,95.0,University of South Carolina,1966.0,9.0,92.0,9.0,27.0,4.0,8.0,0.0,1.0,9.0,26.0,7.0,8.0,15.0,3.0,6.0,2.0,7.0,10.0,22.0
Terry Mills,208.0,104.0,University of Michigan,1967.0,733.0,17241.0,2981.0,6515.0,995.0,1280.0,533.0,1391.0,2448.0,5124.0,1111.0,2798.0,3909.0,924.0,432.0,325.0,894.0,1996.0,7490.0
Terry Porter,190.0,88.0,University of Wisconsin-Stevens Point,1963.0,1274.0,35354.0,5428.0,11734.0,3433.0,4107.0,1297.0,3360.0,4131.0,8374.0,715.0,3157.0,3872.0,7160.0,1583.0,181.0,2666.0,2203.0,15586.0
Terry Rozier,188.0,86.0,University of Louisville,1994.0,113.0,1574.0,180.0,517.0,59.0,76.0,63.0,206.0,117.0,311.0,64.0,226.0,290.0,168.0,51.0,12.0,66.0,92.0,482.0
Terry Teagle,196.0,88.0,Baylor University,1960.0,567.0,12534.0,2889.0,6136.0,1263.0,1585.0,15.0,91.0,2874.0,6045.0,646.0,928.0,1574.0,757.0,464.0,110.0,821.0,1316.0,7056.0
Terry Tyler,201.0,97.0,University of Detroit Mercy,1956.0,379.0,7827.0,1399.0,2935.0,379.0,526.0,3.0,30.0,1396.0,2905.0,534.0,981.0,1515.0,326.0,235.0,362.0,342.0,677.0,3180.0
Thabo Sefolosha,201.0,99.0,,1984.0,806.0,18664.0,1842.0,4142.0,649.0,876.0,456.0,1340.0,1386.0,2802.0,622.0,2495.0,3117.0,1222.0,891.0,382.0,749.0,1379.0,4789.0
Thaddeus Young,203.0,100.0,Georgia Institute of Technology,1988.0,815.0,25028.0,4777.0,9624.0,1246.0,1841.0,336.0,1025.0,4441.0,8599.0,1588.0,3188.0,4776.0,1307.0,1182.0,321.0,1183.0,1784.0,11136.0
Thanasis Antetokounmpo,201.0,92.0,,1992.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0
Tharon Mayes,190.0,79.0,Florida State University,1968.0,48.0,510.0,60.0,198.0,48.0,72.0,30.0,82.0,30.0,116.0,6.0,26.0,32.0,70.0,32.0,4.0,62.0,82.0,198.0
Theo Ratliff,208.0,102.0,University of Wyoming,1973.0,1052.0,26855.0,2890.0,5834.0,1799.0,2556.0,0.0,3.0,2890.0,5831.0,2050.0,3953.0,6003.0,632.0,516.0,2631.0,1299.0,3026.0,7579.0
Theron Smith,203.0,102.0,Ball State University,1980.0,53.0,688.0,60.0,179.0,20.0,24.0,9.0,24.0,51.0,155.0,52.0,105.0,157.0,35.0,11.0,9.0,41.0,76.0,149.0
Thomas Gardner,196.0,102.0,University of Missouri,1985.0,20.0,143.0,18.0,59.0,2.0,6.0,7.0,35.0,11.0,24.0,3.0,8.0,11.0,3.0,4.0,1.0,7.0,8.0,45.0
Thomas Hamilton,218.0,149.0,University of Pittsburgh,1975.0,33.0,343.0,44.0,110.0,19.0,41.0,0.0,0.0,44.0,110.0,41.0,71.0,112.0,16.0,4.0,23.0,37.0,37.0,107.0
Thomas Jordan,208.0,99.0,Oklahoma State University,1968.0,4.0,106.0,18.0,41.0,8.0,17.0,0.0,0.0,18.0,41.0,5.0,14.0,19.0,3.0,3.0,5.0,12.0,14.0,44.0
Thomas Robinson,208.0,107.0,University of Kansas,1991.0,437.0,6058.0,904.0,1942.0,361.0,706.0,0.0,9.0,904.0,1933.0,759.0,1366.0,2125.0,269.0,234.0,157.0,466.0,774.0,2169.0
Thon Maker,216.0,97.0,,1997.0,57.0,562.0,83.0,181.0,32.0,49.0,28.0,74.0,55.0,107.0,40.0,74.0,114.0,23.0,10.0,26.0,17.0,84.0,226.0
Thurl Bailey,211.0,97.0,North Carolina State University,1961.0,931.0,24968.0,4819.0,10302.0,2451.0,3016.0,4.0,37.0,4815.0,10265.0,1311.0,3428.0,4739.0,1247.0,432.0,1081.0,1447.0,1810.0,12093.0
